"Activity" "Subjects" "TimeDomain.Body.Acceleration.Mean-X" "TimeDomain.Body.Acceleration.Mean-Y" "TimeDomain.Body.Acceleration.Mean-Z" "TimeDomain.Body.Acceleration.StandartDeviation-X" "TimeDomain.Body.Acceleration.StandartDeviation-Y" "TimeDomain.Body.Acceleration.StandartDeviation-Z" "TimeDomain.Gravity.Acceleration.Mean-X" "TimeDomain.Gravity.Acceleration.Mean-Y" "TimeDomain.Gravity.Acceleration.Mean-Z" "TimeDomain.Gravity.Acceleration.StandartDeviation-X" "TimeDomain.Gravity.Acceleration.StandartDeviation-Y" "TimeDomain.Gravity.Acceleration.StandartDeviation-Z" "TimeDomain.Body.AccelerationJerk.Mean-X" "TimeDomain.Body.AccelerationJerk.Mean-Y" "TimeDomain.Body.AccelerationJerk.Mean-Z" "TimeDomain.Body.AccelerationJerk.StandartDeviation-X" "TimeDomain.Body.AccelerationJerk.StandartDeviation-Y" "TimeDomain.Body.AccelerationJerk.StandartDeviation-Z" "TimeDomain.Body.Angular.Velocity..Mean-X" "TimeDomain.Body.Angular.Velocity..Mean-Y" "TimeDomain.Body.Angular.Velocity..Mean-Z" "TimeDomain.Body.Angular.Velocity..StandartDeviation-X" "TimeDomain.Body.Angular.Velocity..StandartDeviation-Y" "TimeDomain.Body.Angular.Velocity..StandartDeviation-Z" "TimeDomain.Body.Angular.Velocity.Jerk.Mean-X" "TimeDomain.Body.Angular.Velocity.Jerk.Mean-Y" "TimeDomain.Body.Angular.Velocity.Jerk.Mean-Z" "TimeDomain.Body.Angular.Velocity.Jerk.StandartDeviation-X" "TimeDomain.Body.Angular.Velocity.Jerk.StandartDeviation-Y" "TimeDomain.Body.Angular.Velocity.Jerk.StandartDeviation-Z" "TimeDomain.Body.Acceleration.Magnitude..Mean" "TimeDomain.Body.Acceleration.Magnitude..StandartDeviation" "TimeDomain.Gravity.Acceleration.Magnitude..Mean" "TimeDomain.Gravity.Acceleration.Magnitude..StandartDeviation" "TimeDomain.Body.AccelerationJerk.Magnitude..Mean" "TimeDomain.Body.AccelerationJerk.Magnitude..StandartDeviation" "TimeDomain.Body.Angular.Velocity..Magnitude..Mean" "TimeDomain.Body.Angular.Velocity..Magnitude..StandartDeviation" "TimeDomain.Body.Angular.Velocity.Jerk.Magnitude..Mean" "TimeDomain.Body.Angular.Velocity.Jerk.Magnitude..StandartDeviation" "FrequencyDomain.Body.Acceleration.Mean-X" "FrequencyDomain.Body.Acceleration.Mean-Y" "FrequencyDomain.Body.Acceleration.Mean-Z" "FrequencyDomain.Body.Acceleration.StandartDeviation-X" "FrequencyDomain.Body.Acceleration.StandartDeviation-Y" "FrequencyDomain.Body.Acceleration.StandartDeviation-Z" "FrequencyDomain.Body.AccelerationJerk.Mean-X" "FrequencyDomain.Body.AccelerationJerk.Mean-Y" "FrequencyDomain.Body.AccelerationJerk.Mean-Z" "FrequencyDomain.Body.AccelerationJerk.StandartDeviation-X" "FrequencyDomain.Body.AccelerationJerk.StandartDeviation-Y" "FrequencyDomain.Body.AccelerationJerk.StandartDeviation-Z" "FrequencyDomain.Body.Angular.Velocity..Mean-X" "FrequencyDomain.Body.Angular.Velocity..Mean-Y" "FrequencyDomain.Body.Angular.Velocity..Mean-Z" "FrequencyDomain.Body.Angular.Velocity..StandartDeviation-X" "FrequencyDomain.Body.Angular.Velocity..StandartDeviation-Y" "FrequencyDomain.Body.Angular.Velocity..StandartDeviation-Z" "FrequencyDomain.Body.Acceleration.Magnitude..Mean" "FrequencyDomain.Body.Acceleration.Magnitude..StandartDeviation" "FrequencyDomain.BodyBody.AccelerationJerk.Magnitude..Mean" "FrequencyDomain.BodyBody.AccelerationJerk.Magnitude..StandartDeviation" "FrequencyDomain.BodyBody.Angular.Velocity..Magnitude..Mean" "FrequencyDomain.BodyBody.Angular.Velocity..Magnitude..StandartDeviation" "FrequencyDomain.BodyBody.Angular.Velocity.Jerk.Magnitude..Mean" "FrequencyDomain.BodyBody.Angular.Velocity.Jerk.Magnitude..StandartDeviation"
"SITTING" 23 0.273351251617647 -0.0133945015676471 -0.103808679294118 -0.999738134264706 -0.988734690588236 -0.973518224705882 -0.946250898088235 -0.890082727647059 -0.577015156691177 -0.607391621970588 -0.112233082911765 -0.302838762907353 0.936509242941177 0.1217510625 0.0630111556279412 -0.998956204705882 -0.998302840882353 -0.9980713675 -0.966431286470589 -0.935197961764706 -0.929662584705882 -0.999090465441176 -0.998572247352941 -0.995553356764706 0.0770022352205883 0.0101351394211029 -0.00148823351367647 -0.977322363235294 -0.99961550132353 -0.999251224852941 -0.981366488676471 -0.977878130882353 -0.999426519852941 -0.999503351323529 0.113356832176471 -0.999424183529411 0.236950757623529 -0.0472583464367647 -0.99942309367647 -0.999248909852942 0.886859928823529 0.794684767794118 -0.999348100147059 -0.999374646617647 -0.999381770882353 -0.998979944411764 0.983372927205883 0.982202921470588 0.989782734558824 0.0704401990367647 -0.0826203849176471 0.137545517458824 0.179041833 -0.174232024688235 -0.944080772941176 -0.924963263235294 -0.999773762058824 -0.999612218823529 -0.944642689264706 -0.161153150138235 -0.967145951029412 -0.586324292058823 -0.0144938801044118 -0.986325670882353 -0.781233721764706 -0.915032678823529
"LAYING" 23 0.274038007986111 -0.0216553835833333 -0.104256776291667 -0.997612069861111 -0.999217822222222 -0.988644132499999 -0.977368510694444 -0.975291873055556 -0.202642196533333 -0.0757167874277778 -0.312231567055555 -0.509390178697222 -0.391564962777778 0.438434067361111 0.918782825277778 -0.9997201825 -0.999569419444444 -0.999533676805555 -0.986195468333334 -0.982872325694444 -0.384565322319445 -0.999585494305556 -0.999468735555555 -0.998649839305556 0.0831787608333334 0.01535144005125 -0.00628235060277778 -0.985199913472222 -0.999801743333333 -0.999793844166667 -0.987746395694444 -0.982728944722222 -0.99977971875 -0.999729059583334 0.144192025742778 -0.999754305833334 0.0694703776194445 -0.0113399724663889 -0.999772592361111 -0.999694085277778 0.889032039722222 0.830051424444444 -0.999594435 -0.999615765 -0.999639660416667 -0.999389895416667 0.984145249305555 0.984384284861111 0.995496574583333 0.13145543361875 -0.1472313939875 0.289184530733333 0.1691991666 -0.195785323027778 -0.962959196805556 -0.957871990555556 -0.999913194444444 -0.999837967222223 -0.964217814305556 -0.262032443680556 -0.974077178472222 -0.546537384027778 0.111516416899583 -0.970037238333333 -0.787944966388889 -0.917548503333333
"WALKING" 23 0.273211884237288 -0.0183618711932203 -0.113382994084746 -0.760053605084745 -0.601443205423729 -0.790224483220339 -0.531135733050847 -7.77883166101675e-05 0.472517960508475 -0.906621619661017 -0.451342850169492 -0.734859165084746 0.939809688644068 -0.16176137 -0.160763360338983 -0.804846607966102 -0.792521654576271 -0.715407216067797 -0.970848955423729 -0.936534583898305 -0.719020004237288 -0.393663164172881 -0.813470398474576 -0.773254607627119 0.0987319085964407 0.0148955926864407 -0.00190810641525424 -0.0278246514155932 -0.695818533559322 -0.564530628644068 -0.364141831864407 -0.0248061594457627 -0.87617792440678 -0.832821889661017 0.197662922847458 -0.848041391016949 0.424510017220339 -0.0631156870355932 -0.358640403338983 -0.732513941355932 0.0676829629898305 0.208237249118644 -0.311106969847458 -0.846262058983051 -0.869350449661017 -0.724172689152542 0.29651244040678 0.024288653440678 0.520945944745763 -0.00734779774576272 0.166489215586441 -0.0544726683728814 -0.0814461059915254 -0.208939084472881 -0.0988770198220339 -0.209989354570847 -0.940220464067796 -0.933905162881356 0.0234247519494915 0.105507240813559 0.0932056245018644 0.825257450847458 -0.00723777145084745 -0.275404187920339 0.763875373898305 -0.954264191864406
"WALKING_DOWNSTAIRS" 23 0.289897411148148 -0.0162111457238889 -0.0988123712574074 -0.443110093333333 -0.373567181314815 -0.714020555948148 -0.131817536261111 -0.139848462240741 0.430565575555555 -0.620949691481481 -0.663947412592593 -0.867779391851852 0.923711401296296 -0.110028841648148 -0.153671532259259 -0.521771851296296 -0.673756966851852 -0.605762536759259 -0.947912068703704 -0.918086866851852 -0.327788593722222 -0.542739787407408 -0.583174177944445 -0.618085857592592 0.0578010605648148 0.0375005150740741 -0.000982717101851848 0.312263848537037 -0.264782028337037 -0.570585602592593 -0.197020073991481 -0.0817929606833333 -0.572541273518519 -0.487772022905556 0.201139154338889 -0.502088066425926 0.312048497718519 -0.0578230190203704 -0.499022034148148 -0.578475981851852 -0.0125008671462963 0.242659454222222 -0.493415398277778 -0.689151777037037 -0.671545313888889 -0.474662286018519 0.431073456111111 -0.059156437312963 0.548822291111111 0.0216333667314815 0.0881284260055555 -0.060331719512963 -0.0189584484851852 -0.0226349194916667 0.127211137694444 0.230363964351852 -0.86304410537037 -0.889941054259259 -0.0861880507259259 -0.069057822862963 0.0079338683888889 0.823901524444444 0.153164512012963 0.205428216353704 0.751590679259259 -0.902410343333333
"WALKING_UPSTAIRS" 23 0.249995171031373 -0.0323844029237255 -0.126890616782353 -0.70741857372549 -0.444845455686275 -0.796114088431373 -0.28881405997451 0.0488109551529412 0.398915416666667 -0.549585632941177 -0.233078603411765 -0.531301255294118 0.843438810196079 -0.214481808235294 -0.35593445 -0.836295459803922 -0.853175990980392 -0.806157835882353 -0.918813061176471 -0.910433571960784 -0.13979629257451 -0.854439077450981 -0.900608740196079 -0.864332376862745 0.0723649984647059 0.039986286827451 0.0159234167843137 -0.231040609882353 -0.792078397254902 -0.765536894313726 -0.327871919137255 -0.365330605686274 -0.864586040588235 -0.85492907117647 0.153630520911765 -0.849354648235294 0.22103198310902 0.0957940245941176 -0.790075237254902 -0.813350250588235 0.415117636078431 0.125525665647059 -0.844373543529412 -0.905132629215686 -0.930478772352942 -0.867600810196078 0.599518122745098 0.637811163529412 0.614274739803922 -0.0887030529117647 -0.136461407760784 -0.413452415980392 -0.133361178821569 0.0968228991362745 -0.0117536873784314 -0.271893714117647 -0.962950810784314 -0.964874616470588 -0.382403784196078 -0.164431925180392 -0.357299247156863 0.587393627647059 -0.0483290074490196 -0.272605689568627 0.43608022372549 -0.851229380588235
"STANDING" 25 0.278013701621622 -0.0163569730274324 -0.107352957594595 -0.999874187837838 -0.997590587702703 -0.988252329054054 -0.964954499864865 -0.957945470175676 -0.582504822921622 -0.543347500840541 -0.34503856254054 -0.562519746972973 0.929794733108108 -0.159316786486486 0.201182106486486 -0.999289770945946 -0.99912604527027 -0.998756200135135 -0.981970161081081 -0.969192079864864 -0.920504406756757 -0.99950479445946 -0.999004998378379 -0.997153468513513 0.0752337295675676 0.0066321397672973 -0.00622808791433784 -0.981962812567568 -0.999762919054054 -0.999134632027027 -0.975078586891892 -0.986316714189189 -0.999806211621622 -0.999628168513513 0.00105324876310811 -0.999730575135135 0.0737837234702703 -0.0247946750959459 -0.999181799594595 -0.99911143 0.903037662702702 0.806058630945945 -0.999656735405405 -0.999717712702703 -0.999671926621621 -0.999012943648649 0.977553227297297 0.989156978108108 0.982661660945946 -0.185802650362162 -0.224933997248649 -0.0699344712864865 0.1843854701 -0.208698874786486 -0.972663592162162 -0.968075629324325 -0.999807414054054 -0.999575620810811 -0.961081644324324 -0.0736719346216216 -0.972584920135135 -0.624985759135135 -0.259014463382433 -0.990093202837838 -0.85742689445946 -0.928785928918919
"SITTING" 25 0.278541482461538 -0.0147696808030769 -0.109160440476923 -0.999812786769231 -0.9879645 -0.983016046307693 -0.958438878461539 -0.960311766615385 -0.605659380307692 -0.540878421092308 -0.127033298415385 -0.356877026507692 0.865686078153846 0.208287142261538 0.167140956385077 -0.998808462 -0.997586967230769 -0.996464946307692 -0.971378893692308 -0.971191662307692 -0.8765311352 -0.999702506923077 -0.999482262 -0.998568662923077 0.0752087009912308 0.00485415893230769 0.00210760835861539 -0.987888910923077 -0.999891874923077 -0.999583643538461 -0.983377513384615 -0.986647909230769 -0.999889488 -0.999864341384615 0.03989223284 -0.999883712 0.00138339640153845 -0.0352052091230769 -0.999668855692308 -0.999605463230769 0.904268556615385 0.813921781384615 -0.999747010615385 -0.999819727230769 -0.999734518769231 -0.999484585230769 0.991840533076923 0.992548163692307 0.992438905230769 0.136192219210769 -0.300483308276923 0.0368690794884616 0.196176514766154 -0.189471938467692 -0.970409337076923 -0.960003414461539 -0.999861252 -0.999774393230769 -0.974142648923077 -0.0576646914307692 -0.984754928153846 -0.715263854307692 -0.204684155550769 -0.991405498153846 -0.928497104923077 -0.904761905107692
"LAYING" 25 0.250791828613699 -0.0188943663671233 -0.100428830260274 -0.990988362054795 -0.884860237123288 -0.812068316767123 -0.708375021232877 -0.664230813863014 -0.179760783753425 -0.212111848123288 0.0970094481643836 -0.109273265972603 -0.461102531369863 0.620658919917808 0.526353818315068 -0.989526266438356 -0.978076485753425 -0.968445629041096 -0.669164547863014 -0.642794887452055 -0.514826000520548 -0.99591254630137 -0.988917901095891 -0.949019202328767 0.0879071687671233 0.0284619311524658 -0.0307179435315068 -0.957615352876713 -0.999340520821918 -0.997428663972602 -0.950262612328767 -0.964449090410959 -0.999460428767123 -0.999443875890411 -0.0592666020684932 -0.999422478767123 -0.102168198568493 0.00372723459589041 -0.998001949452055 -0.997784644109589 0.87920376 0.788428762465753 -0.999019951780822 -0.999446012465754 -0.999182390958904 -0.998332710273973 0.955681935068493 0.976711537123287 0.979936263972603 -0.205003716106849 -0.262888528465753 -0.139861213767123 -0.094081872589041 0.174095758057205 -0.56047777609589 -0.649254767945206 -0.999415105205479 -0.998910320410959 -0.878780731780822 0.152670828172603 -0.943074811917808 -0.335841445835616 -0.143054900320548 -0.929147371232876 -0.628842629041096 -0.932594042876712
"WALKING" 25 0.278992759054054 -0.0186477624716216 -0.108737636297297 -0.916020396756756 -0.641991493783784 -0.915961964189189 -0.385943137297297 -0.442871711486487 0.424723484864865 -0.675906173648648 -0.224901267851351 -0.534037046081081 0.937483114459459 -0.127315870743243 0.188416273486486 -0.940853173918919 -0.919454557027027 -0.883794651081081 -0.969946823108108 -0.953090533918919 -0.743000079324324 -0.946505815810811 -0.97524654945946 -0.96361603 0.0721720712281081 0.00351115201418919 -0.00335098680675675 -0.508766856621621 -0.919819522972973 -0.803413941216216 -0.381194614594595 -0.705560575810811 -0.954423970540541 -0.949584602027027 0.196217655878378 -0.948652642432432 -0.190605446454459 -0.0156305378067568 -0.879968875135135 -0.89729873445946 0.711823985945946 0.51628411472973 -0.936358408243243 -0.979905506351352 -0.983608118918919 -0.967260922162162 0.633892840945946 0.81543040418919 0.771297760405405 -0.333688631904054 -0.327099559036351 -0.196973168236486 0.0831452880152703 0.0456619033932432 -0.40528943 -0.565601466081081 -0.98937061472973 -0.988464311081081 -0.466456282432432 -0.042516365630946 -0.542732645675676 0.398544771081081 -0.334892213702703 -0.609038908918919 0.102862163289189 -0.907764903513512
"WALKING_DOWNSTAIRS" 25 0.291329666206897 -0.0210170522987931 -0.107192376965517 -0.715095836034483 -0.61888296 -0.891374955517241 -0.385184236551724 -0.471253987758621 0.368570339482759 -0.818204095344828 -0.0905576773784482 -0.366994214494655 0.92962753224138 -0.0724270175862069 0.21879595837931 -0.935720426724138 -0.891343460344827 -0.865739903965517 -0.946318461034483 -0.937049374310345 -0.602253595068966 -0.964772757413793 -0.971748713965517 -0.953986725517241 0.110656929396552 -0.0195416626931035 -0.0113348791672414 -0.466556164482759 -0.869049888965517 -0.79443945137931 -0.505403517068966 -0.708158842413793 -0.934681806896552 -0.918239068275862 0.118740184872414 -0.922491595 -0.152741644465517 0.00299112856551724 -0.87916872724138 -0.875053882758621 0.697476547068966 0.368001678103448 -0.960279079310345 -0.984061217241379 -0.983243885344828 -0.966690703448276 0.463298264482759 0.852464319137931 0.702995885172414 -0.269850388246552 -0.474769376551724 -0.191973774948276 -0.19934720337931 0.133166493810345 -0.22010859462069 -0.259465249913793 -0.984228299310345 -0.979073705 -0.402342612241379 -0.0780851670715517 -0.483816035517241 0.460582280344828 -0.315384102068966 -0.372245192931034 0.260881249913793 -0.901477829655171
"WALKING_UPSTAIRS" 25 0.277995411384615 -0.0269863524264615 -0.126210440292308 -0.850568752615384 -0.688526796307692 -0.86530001 -0.438854103076923 -0.183969651523077 0.297529592615385 -0.563801187230769 0.212818827816923 -0.0625951387726154 0.927693239538462 -0.217641282461538 0.108230986684615 -0.965948193692308 -0.948199654 -0.934191721230769 -0.942212602153846 -0.891394120923077 -0.311206031961539 -0.985806316769231 -0.97958474 -0.945418248615384 0.0740041435707693 0.00925514041553846 -0.0116906813498461 -0.648688946923077 -0.939750868923077 -0.925376155384615 -0.629317208153846 -0.803097156923077 -0.963834584153846 -0.957980257384615 -0.0146722707553846 -0.958428765538462 -0.0484293259692308 0.0556121923307692 -0.961984688461539 -0.948990809692308 0.678651898307692 0.495767368923077 -0.987725163076923 -0.993745224 -0.991644321538462 -0.985392384769231 0.753925257692308 0.869488012153846 0.825394029846154 -0.380037333615385 -0.549103238769231 -0.254971244461538 -0.239961617733846 0.207780079881539 -0.305772199076923 -0.480006649846154 -0.991541494307692 -0.989337158 -0.412036162846154 0.169521979092308 -0.658772965692308 0.290125821692308 -0.237571895772308 -0.521649838769231 0.0120082900863077 -0.879365080461538
"STANDING" 26 0.281127035405405 -0.0166608306652703 -0.110237796416216 -0.999881320810811 -0.996105360810811 -0.984253809324324 -0.95928623 -0.957826709189189 -0.613909832324324 -0.431880067163514 -0.187595870581081 -0.407303206036486 0.965460891621621 -0.140315421824324 0.0884142682297298 -0.999442360405405 -0.998957504864865 -0.998836667567568 -0.969080806081081 -0.965780497702703 -0.982577903986486 -0.999648832702703 -0.999451507972973 -0.998934000675676 0.0753578207972973 0.0081732226404054 -0.00219497782824324 -0.984109111621621 -0.999809609324324 -0.999256870675675 -0.979649292432432 -0.985582891216216 -0.999810657972973 -0.999691354594594 0.0792403941087838 -0.999759567432432 0.0455355516013514 -0.0245345837959459 -0.999494022972973 -0.999218941216216 0.904183144729729 0.806370738513513 -0.999646571081081 -0.999729736621622 -0.999675439054054 -0.999391960675676 0.972566267162162 0.992023136891892 0.986463643648649 -0.166415001236892 -0.118659609293919 -0.012085913522973 0.182134807568919 -0.166567592602703 -0.968511694324324 -0.962697299189189 -0.999883222837838 -0.999802749864865 -0.964146890810811 -0.104980633163514 -0.974786795270271 -0.652645447310811 -0.176519826245946 -0.991993372297297 -0.861353956702703 -0.937794937918919
"SITTING" 26 0.258243530166667 -0.00713364541358974 -0.0974448692333333 -0.998409965384616 -0.98418456 -0.974139302564102 -0.946503618076923 -0.942921379871795 -0.568340089666667 -0.488456818901282 -0.0771991921574359 -0.295205234102564 0.782955611794872 0.223105562025641 0.314387627435897 -0.998063301410256 -0.995774265384616 -0.994259582564102 -0.956520596589744 -0.949848677307692 -0.742439727794872 -0.999598287179487 -0.999103762692308 -0.996267606282051 0.0764443226333333 0.00692238958961539 -0.00780237981320513 -0.989281155769231 -0.999869172051282 -0.999657120769231 -0.98569581923077 -0.988564873076923 -0.999866331153846 -0.999729365897436 0.0303234059717949 -0.999812605512821 0.0457853427221795 -0.0370217449628205 -0.999734875 -0.999565837948718 0.90061964025641 0.805261784871795 -0.999813602564102 -0.999812595769231 -0.999766811410256 -0.999562646282051 0.995217077435897 0.994116823589744 0.993376599358974 0.106739301755128 -0.38419769075641 0.0345111450307692 0.0780677367742307 -0.0463234435397436 -0.953079994102564 -0.933602783410256 -0.999833427564103 -0.999679829102564 -0.96861233525641 -0.0178103731025641 -0.985296618974359 -0.708060580384615 -0.204401446030769 -0.982579546025641 -0.95855018025641 -0.890516891153846
"LAYING" 26 0.271645864540789 -0.0191895728026316 -0.105002540289474 -0.996926573815789 -0.999162893157895 -0.99101158618421 -0.985325815921053 -0.986214953684211 -0.394568912986842 -0.706143751171053 -0.629684703267105 -0.805776388986842 -0.621309715263158 0.803015011578948 0.614523405921053 -0.999736845789474 -0.9994665975 -0.999390411052631 -0.988805131052631 -0.988536965263158 -0.972117441315789 -0.99973731 -0.999521026052632 -0.999148566578947 0.0866502529210526 0.0124420033513158 -0.00614755098663158 -0.988125267105263 -0.999814882631579 -0.999709319736842 -0.987484777763158 -0.986742248157895 -0.999815712368421 -0.999788892894737 0.0857515447259211 -0.999803108026316 -0.0594830031947368 -0.0170656239526316 -0.999720635526316 -0.999582757368421 0.902356137368421 0.8353285925 -0.999712230263158 -0.999816201315789 -0.999700453157895 -0.999552068552632 0.99124700368421 0.989962825 0.993247930394737 0.153049810180263 -0.0665477247486842 0.206193013839342 0.226551983973684 -0.228335626955263 -0.976785042368421 -0.964355190394737 -0.999709263157895 -0.99943394131579 -0.971497204473684 -0.253230960826316 -0.981579541052631 -0.727753137236842 0.152754008068421 -0.973262289210526 -0.905719870131579 -0.919381790394736
"WALKING" 26 0.279264443728814 -0.0154259586949153 -0.108927011474576 -0.775168300847458 -0.618975062372881 -0.83755626559322 -0.347736917779661 -0.407641372711864 0.416474762033898 -0.827122352033899 -0.584616290338983 -0.826862177118644 0.960647754576271 -0.133922185084746 0.108738699508475 -0.83636033 -0.880495410847457 -0.824641198644068 -0.97246753220339 -0.968718286949153 -1 -0.801105569830508 -0.918948142033898 -0.889328971525424 0.0652303740728813 0.0196712144372881 -0.00618305784355932 -0.241255818813559 -0.768357250508474 -0.72018362 -0.353901113847458 -0.443064692033898 -0.862853193898305 -0.847301966779661 0.284877306054237 -0.845051605254237 -0.175076500135593 -0.00334085938813559 -0.703542094745763 -0.834083000508474 0.660284968983051 0.351251387966102 -0.754216406779661 -0.89911194779661 -0.947352657118644 -0.88513278220339 0.511405220169491 0.691480286949152 0.582775631525424 -0.0837596098474576 0.132622788732203 -0.0631030040627119 0.0910993082610169 -0.00335782971101695 -0.223399171830509 -0.421848313898305 -0.935008451694915 -0.963397934915254 -0.574989295254237 -0.00632312048474576 -0.583541928813559 0.468342105932203 0.0577410784735593 -0.321959549661017 0.306411120677966 -0.897228943728813
"WALKING_DOWNSTAIRS" 26 0.2792845828 -0.01262580966778 -0.1064396194 -0.30267881994 -0.4983619474 -0.8461091608 -0.36890082984 -0.3605422158 0.12307343432 -0.8765476616 -0.6780506558 -0.8860872172 0.9467972718 -0.0799003729 0.1539063202 -0.8782537304 -0.8173380744 -0.7112331764 -0.938422032 -0.9431286234 -0.7904995484 -0.7984043944 -0.9143559438 -0.9011055896 0.111470787918 -0.007131601642 -0.01189114264 -0.106270010542 -0.6124155568 -0.5702311396 -0.2807991684 -0.34167105722 -0.8517292306 -0.7843897314 0.20229813086 -0.8116866608 -0.07405830546 -0.010752208236 -0.6986860256 -0.7409637724 0.6196172942 0.2611641838 -0.7612316344 -0.9227767794 -0.9362821372 -0.88176896 0.149832501792 0.5811120872 0.4825479732 -0.10932502666 0.042572962348 -0.01372893002 0.0747527011028 -0.008498916562 0.114379383742 0.14700167906 -0.9579354164 -0.9484151912 -0.2982898294 0.06562467298 -0.310605215188 0.615823344 0.078770077112 0.022800096142 0.4616918658 -0.8355555558
"WALKING_UPSTAIRS" 26 0.272691394545455 -0.0281633797398182 -0.121943461236364 -0.65097338 -0.538625409454545 -0.895552438545455 -0.279474796381818 -0.445473432 0.583205785090909 -0.57417882 -0.249066159109091 -0.570004721272727 0.942095257090909 -0.246169656181818 -0.00199310572363636 -0.906704156 -0.884126504363636 -0.870614951636364 -0.944905435454545 -0.935907274 -0.605851153818182 -0.958801652 -0.963050816181818 -0.967371623090909 0.0755645318545455 0.00209171684890909 -0.0117089275472727 -0.346292363818182 -0.742576370909091 -0.810966833454545 -0.477594185090909 -0.668968221272727 -0.827399201454545 -0.821593888909091 0.178928771718182 -0.810658016181818 0.301886880069091 -0.0247950825654545 -0.859697778 -0.866163437272727 0.716333335272727 0.263421308727273 -0.955697035818182 -0.971780767636363 -0.969702137454546 -0.955583680727273 0.553370848909091 0.772473872181818 0.564293570363636 -0.0693017133890909 -0.0956417028527272 -0.216500720145455 -0.230708020769091 0.114119271849455 -0.142874499381818 -0.1507071068 -0.94904743 -0.956643233818182 -0.526467082545454 -0.0956595453272727 -0.603880808363636 0.421734179636364 0.0920679982218182 -0.242820756127273 0.255029291145455 -0.888023085454545
"STANDING" 27 0.279566921625 -0.016593236445 -0.107835818025 -0.999852976375 -0.996269258125 -0.988555319375 -0.966382718625 -0.95930318875 -0.599433041125 -0.57336153585 -0.2340156540875 -0.45464328683125 0.965351492 -0.188504847375 -0.00557416876082625 -0.9993368745 -0.999130457875 -0.9988386065 -0.982056917125 -0.9688117305 -0.984017262375 -0.99972539025 -0.999529968125 -0.99925291975 0.074969980825 0.0122433312349875 -0.00137950299425 -0.982873225749999 -0.999739939000001 -0.999091144875 -0.977607406625 -0.985383733625 -0.99972845575 -0.999715383625 0.075104250015 -0.999714246625 0.04017428531125 -0.026731653905 -0.99927071675 -0.999301909125 0.90620034725 0.811755806625 -0.999730956875 -0.9997759915 -0.999685657499999 -0.999469951624999 0.981930509375 0.99252336425 0.990881805 -0.24681962557625 -0.1390560867165 0.05763026998875 0.22982915748875 -0.2012258802 -0.972753287375 -0.9663601145 -0.99988596625 -0.99988274675 -0.96660954525 -0.06062948065 -0.979344117875 -0.670673604675 -0.25617449275 -0.990121812250001 -0.90551484125 -0.9107142865
"SITTING" 27 0.273941302571429 -0.0155269799285714 -0.105521912588571 -0.999571441714286 -0.997755418142858 -0.979429176428572 -0.975920168428571 -0.963865011857143 -0.575177555465714 -0.578242419814286 -0.2617094369 -0.481009159814286 0.839464714 0.212947021371429 0.276417431042857 -0.999484367571428 -0.999001445 -0.998693296 -0.986169876285714 -0.971856646285714 -0.831630031428571 -0.999676714142857 -0.999364975285714 -0.997870790571429 0.0779038963571429 0.004670724222 -0.00611285425957143 -0.988172858428571 -0.999841824142857 -0.999701266571429 -0.983455983571429 -0.986209929714285 -0.999842789285714 -0.999827719428571 0.0359695455114286 -0.999837273142857 0.0659501032158571 -0.0371830822285714 -0.999738644571429 -0.999616842428571 0.904519394714286 0.809542093714286 -0.999795685428572 -0.999763014714286 -0.999767032 -0.999530696285714 0.993069656 0.993213845857143 0.991624946857143 0.0280636008338572 -0.159439066752857 0.0218168994742857 0.185539695084143 -0.208157126328571 -0.979481668857143 -0.969526674714286 -0.999841944142857 -0.999757705714286 -0.975324246 -0.0785342623128572 -0.984426931 -0.746244711857143 -0.189063894144286 -0.988682108428572 -0.930983293857143 -0.851247166
"LAYING" 27 0.274102492432432 -0.0179867611216216 -0.107699732837838 -0.999083651891892 -0.999406076756757 -0.991424545 -0.987122948243243 -0.98659841972973 -0.459778406027027 -0.718850894189189 -0.638084204716216 -0.817826698581081 -0.530434604864865 0.567879494054054 0.84539238027027 -0.999711323513514 -0.999578233918919 -0.999385440540541 -0.994174102297297 -0.990103855675676 -0.977520899864865 -0.999792210540541 -0.999722651486487 -0.999617817162162 0.0766268551324324 0.0126491088851351 -0.000685549292837838 -0.986600472162162 -0.999770343783784 -0.999679495 -0.984392711081081 -0.987705495675676 -0.999793443378378 -0.999702078513513 0.088159403504054 -0.999752419189189 -0.0485304569418919 -0.0195427328781081 -0.999729869054055 -0.999510850945946 0.903157623918918 0.829325034189189 -0.999753522162162 -0.999801790135135 -0.999779860810811 -0.999528706891891 0.992593805675675 0.994120191621621 0.993757762297297 0.0911101099674324 -0.0195690475405405 0.254804846483784 0.185136786012162 -0.195586235197297 -0.982091652162162 -0.978920176216216 -0.999863258783784 -0.999729549324324 -0.976682848243243 -0.134351206135135 -0.98703584972973 -0.799233826486487 -0.133277972891892 -0.980631846891892 -0.950271832972973 -0.828399828513513
